molecule_id,dataset_name,smiles,top_v,atom_v,top_reason,atom_reason,top_cat,atom_cat
5191655,ACAA.smi,C1C[C@H]2CN[C@@H]1C2,0,1,cycle_not_5,ok,not_c5_cycle,none
100002189,ACAA.smi,N[C@H]1CC[C@H](O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
100005118,ACAA.smi,N[C@H]1CC[C@@H](O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
104627283,ACAA.smi,C[C@H]1CCC(=O)CN1,0,1,cycle_not_5,ok,not_c5_cycle,none
14983027,BEAB.smi,S=c1ccc(I)c[nH]1,0,1,cycle_not_5,ok,not_c5_cycle,none
141440363,BEAB.smi,Cc1[nH]c(=O)c(Cl)cc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
159087282,BEAB.smi,Nc1cc(F)c(Br)cc1S,0,1,cycle_not_5,ok,not_c5_cycle,none
238468529,BEAB.smi,Cc1cc(O)c(C)nc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
2727359,BEAB.smi,Cc1cc(I)c(C)cc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
299889067,BEAB.smi,Nc1nc(Cl)c(Cl)nc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
306339589,BEAB.smi,Cc1cc(Br)c(N)nc1Cl,0,1,cycle_not_5,ok,not_c5_cycle,none
44713423,BEAB.smi,Cc1cc(C)c(I)cc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
85106456,BEAB.smi,Nc1cc(Br)c(F)cc1S,0,1,cycle_not_5,ok,not_c5_cycle,none
95217902,BEAB.smi,Nc1cc(N)c(Br)cc1Cl,0,1,cycle_not_5,ok,not_c5_cycle,none
95836976,BEAB.smi,[O-][n+]1cc(Cl)c(Br)cc1Cl,0,1,cycle_not_5,ok,not_c5_cycle,none
95929625,BEAB.smi,Nc1nc(Br)c(Cl)nc1Cl,0,1,cycle_not_5,ok,not_c5_cycle,none
1664467,BEAB.smi,O[C@H]1C=C(Br)C2CCC1CC2,0,1,cycle_not_5,ok,not_c5_cycle,none
5046240,BEAB.smi,O[C@@H]1C=C(Br)C2CCC1CC2,0,1,cycle_not_5,ok,not_c5_cycle,none
1582597,BEAB.smi,Cc1c(C)n(C)c(=S)n(C)c1=S,0,1,cycle_not_5,ok,not_c5_cycle,none
169800870,BEAB.smi,COc1cc(Br)c(CN)cc1F,0,1,cycle_not_5,ok,not_c5_cycle,none
32236304,BEAB.smi,Cc1c(Cl)c(=O)c(Cl)c(C)n1C,0,1,cycle_not_5,ok,not_c5_cycle,none
141702990,BEAB.smi,Clc1ccc2nc(Cl)nnc2c1,0,1,cycle_not_5,ok,not_c5_cycle,none
146605399,BEAB.smi,Oc1ccc2nc(Br)ncc2c1,0,1,cycle_not_5,ok,not_c5_cycle,none
150037017,BEAB.smi,Clc1cnc2nc(Cl)ccc2n1,0,1,cycle_not_5,ok,not_c5_cycle,none
16363330,BEAB.smi,Cc1nnc2cc(Br)ccc2n1,0,1,cycle_not_5,ok,not_c5_cycle,none
1857776249,BEAB.smi,Clc1ncc2cc(Br)ncc2n1,0,1,cycle_not_5,ok,not_c5_cycle,none
19487309,BEAB.smi,Nc1cc(-c2ccc(Br)o2)n[nH]1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
216568276,BEAB.smi,O=C1OCc2cc(Br)ccc2O1,0,1,cycle_not_5,ok,not_c5_cycle,none
231982554,BEAB.smi,Cn1ccc(-c2nc(Br)cs2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
28403031,BEAB.smi,Nc1nc(-c2ccc(Br)o2)ns1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
36960811,BEAB.smi,Cc1n[nH]c(-c2ccc(Br)o2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
38074906,BEAB.smi,Cc1csc(-n2cc(Br)cn2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
585681267,BEAB.smi,Clc1ncnc2c(Cl)cncc12,0,1,cycle_not_5,ok,not_c5_cycle,none
61957942,BEAB.smi,Cc1noc(-c2ccc(Br)o2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
112935545,ACAB.smi,C1=COCOC1,0,1,cycle_not_5,ok,not_c5_cycle,none
13513948,ACAB.smi,C1=CNCCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
396153,ACAB.smi,C1CCOCOC1,0,1,cycle_not_5,ok,not_c5_cycle,none
100018077,ACAB.smi,C1C[C@@H]2C[C@@H]1CN2,0,1,cycle_not_5,ok,not_c5_cycle,none
100060434,ACAB.smi,C1=C[C@@H]2C[C@@H]1CN2,0,1,cycle_not_5,ok,not_c5_cycle,none
100944063,ACAB.smi,C1N[C@H]2CS[C@H]1C2,0,1,cycle_not_5,ok,not_c5_cycle,none
116237459,ACAB.smi,C1=C[C@H]2C[C@H]1NO2,0,1,cycle_not_5,ok,not_c5_cycle,none
12362982,ACAB.smi,C1S[C@H]2CN[C@@H]1C2,0,1,cycle_not_5,ok,not_c5_cycle,none
2022782,ACAB.smi,C1OC2CC1CO2,0,1,cycle_not_5,ok,not_c5_cycle,none
5157140,ACAB.smi,C1=C[C@H]2C[C@@H]1CN2,0,1,cycle_not_5,ok,not_c5_cycle,none
1296740,ACAB.smi,Nc1ccc(S)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
1296742,ACAB.smi,O=c1ccc(S)c[nH]1,0,1,cycle_not_5,ok,not_c5_cycle,none
13776733,ACAB.smi,C[C@@H]1CCC(N)=NC1,0,1,cycle_not_5,ok,not_c5_cycle,none
13776734,ACAB.smi,C[C@H]1CCC(N)=NC1,0,1,cycle_not_5,ok,not_c5_cycle,none
160232,ACAB.smi,C[n+]1ccc(N)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
168277411,ACAB.smi,Oc1cnc(=S)[nH]c1,0,1,cycle_not_5,ok,not_c5_cycle,none
1714990,ACAB.smi,[O-][n+]1ccc(S)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
19168377,ACAB.smi,CC1CCN(N)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
217995894,ACAB.smi,Oc1cnc(F)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
218892517,ACAB.smi,CC1=NN=C(N)SC1,0,1,cycle_not_5,ok,not_c5_cycle,none
26441226,ACAB.smi,O=c1ccc(S)n[nH]1,0,1,cycle_not_5,ok,not_c5_cycle,none
31623102,ACAB.smi,N=c1ccn(O)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
34518794,ACAB.smi,C[C@H]1CCC(=O)OC1,0,1,cycle_not_5,ok,not_c5_cycle,none
34566527,ACAB.smi,C[C@@H]1CCC(=O)OC1,0,1,cycle_not_5,ok,not_c5_cycle,none
39259316,ACAB.smi,N[C@H]1C=C[C@@H](O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
5425095,ACAB.smi,Cn1ccc(=O)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
575442507,ACAB.smi,Nc1ccc(=O)oc1,0,1,cycle_not_5,ok,not_c5_cycle,none
64874265,ACAB.smi,C1CCOCCNC1,0,1,cycle_not_5,ok,not_c5_cycle,none
79066974,ACAB.smi,Nc1ncc(S)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
82046468,ACAB.smi,CC1COC(=O)OC1,0,1,cycle_not_5,ok,not_c5_cycle,none
114631527,ABAD.smi,CN1CCN(O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1857776385,ABAD.smi,N[C@H]1CC[S@](=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
72231438,ABAD.smi,NC1CCN(O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
118061517,ABAD.smi,C1NC[C@@H]2ONC[C@@H]12,0,1,cycle_not_5,ok,not_c5_cycle,none
118061520,ABAD.smi,C1NC[C@@H]2CNO[C@H]12,0,1,cycle_not_5,ok,not_c5_cycle,none
118061522,ABAD.smi,C1NC[C@@H]2ONC[C@H]12,0,1,cycle_not_5,ok,not_c5_cycle,none
118061524,ABAD.smi,C1NC[C@H]2ONC[C@H]12,0,1,cycle_not_5,ok,not_c5_cycle,none
146248645,ABAD.smi,C1NCC2=C1COC2,0,1,cycle_not_5,ok,not_c5_cycle,none
34453868,ABAD.smi,C1NC[C@H]2NOC[C@@H]12,0,1,cycle_not_5,ok,not_c5_cycle,none
34453870,ABAD.smi,C1NC[C@H]2CON[C@H]12,0,1,cycle_not_5,ok,not_c5_cycle,none
34453872,ABAD.smi,C1NC[C@@H]2NOC[C@@H]12,0,1,cycle_not_5,ok,not_c5_cycle,none
34453874,ABAD.smi,C1NC[C@@H]2NOC[C@H]12,0,1,cycle_not_5,ok,not_c5_cycle,none
82411839,ABAD.smi,C1NCc2nonc21,0,1,cycle_not_5,ok,not_c5_cycle,none
144489419,ABAD.smi,CC1(O)CCS(=O)(=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
148585842,ABAD.smi,NCc1ccc(CN)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
17353876,ABAD.smi,Cn1cc(F)c(N)nc1=O,0,1,cycle_not_5,ok,not_c5_cycle,none
209676538,ABAD.smi,C[C@@H]1NC(=O)C(=O)N[C@H]1C,0,1,cycle_not_5,ok,not_c5_cycle,none
2382415403,ABAD.smi,CC[C@@H]1CN[C@@H](CO)CN1,0,1,cycle_not_5,ok,not_c5_cycle,none
2382415456,ABAD.smi,OC[C@@H]1CO[C@@H](CF)CO1,0,1,cycle_not_5,ok,not_c5_cycle,none
2382415458,ABAD.smi,OC[C@@H]1CO[C@H](CF)CO1,0,1,cycle_not_5,ok,not_c5_cycle,none
2382415460,ABAD.smi,OC[C@H]1CO[C@H](CF)CO1,0,1,cycle_not_5,ok,not_c5_cycle,none
2382415462,ABAD.smi,OC[C@H]1CO[C@@H](CF)CO1,0,1,cycle_not_5,ok,not_c5_cycle,none
34413707,ABAD.smi,C[C@@H]1NC(=O)[C@@H](C)OC1=O,0,1,cycle_not_5,ok,not_c5_cycle,none
34413709,ABAD.smi,C[C@@H]1OC(=O)[C@@H](C)NC1=O,0,1,cycle_not_5,ok,not_c5_cycle,none
34413711,ABAD.smi,C[C@@H]1NC(=O)[C@H](C)OC1=O,0,1,cycle_not_5,ok,not_c5_cycle,none
39078515,ABAD.smi,Cn1cc(N)c(=N)nc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
39299497,ABAD.smi,CCN1CCN(C=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
83825738,ABAD.smi,Cn1cc(Cl)c(=O)[nH]c1=O,0,1,cycle_not_5,ok,not_c5_cycle,none
84426130,ABAD.smi,Cc1cc(=O)n(C)nc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
98091520,ABAD.smi,CC[C@H]1CO[C@@H](CO)CN1,0,1,cycle_not_5,ok,not_c5_cycle,none
189294676,BCED.smi,C=C(Cl)CN1CCN(C[C@H](C)O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
35680493,BCED.smi,C=C(Cl)CN1CCN(CC(=O)O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
79761830,BCED.smi,C=C(Cl)CN1CCC(NC(N)=O)CC1,0,1,cycle_not_5,ok,not_c5_cycle,none
261528640,BCED.smi,Cc1csc(C/N=C2\NC[C@H](C)N2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261528641,BCED.smi,Cc1csc(C/N=C2\NC[C@@H](C)N2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261529253,BCED.smi,Cc1ncc(C/N=C2\NC[C@H](C)N2)s1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261529255,BCED.smi,Cc1ncc(C/N=C2\NC[C@@H](C)N2)s1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261530197,BCED.smi,Cc1ncsc1C/N=C1\NCCN1C,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
291895315,BCED.smi,Cc1nnsc1C/N=C1\NCCN1C,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
47057389,BCED.smi,O=C(C[C@H]1CCCO1)/N=C1/NCCS1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
47057391,BCED.smi,O=C(C[C@@H]1CCCO1)/N=C1\NCCS1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
770616040,BCED.smi,Cc1ncsc1C=Nn1cnnc1O,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
788030213,BCED.smi,C(=NOC[C@@H]1CCOC1)c1csnn1,0,1,multiple_cycles_in_component,ok,multiple_cycles,none
788030215,BCED.smi,C(=NOC[C@H]1CCOC1)c1csnn1,0,1,multiple_cycles_in_component,ok,multiple_cycles,none
814225837,BCED.smi,Cc1nnsc1C=NN1CCCC1=O,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
814226029,BCED.smi,Cc1nnsc1C=Nn1cnnc1O,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
814981511,BCED.smi,C[C@H]1CSCC1=NNc1cnnn1C,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
814981514,BCED.smi,C[C@@H]1CSCC1=NNc1cnnn1C,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
83672730,BCED.smi,CCc1nsc(-n2cnc(C#N)n2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
863160726,BCED.smi,Cc1nnsc1C=NN1CCOC1=O,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1256377274,BCED.smi,Cn1cnc(C=NNc2ccn(C)n2)c1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1320806414,BCED.smi,Cn1cc(C=NNc2ccn(C)n2)cn1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1327799900,BCED.smi,Cn1ccc(C=NNc2ccn(C)n2)n1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1333143376,BCED.smi,CCc1nnc(Cn2cc(C#N)nn2)o1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1339734868,BCED.smi,C=C[C@@H]1OCC[C@H]1N=c1nc[nH]n1CC,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
1898243817,BCED.smi,C(#C[C@@H]1CNCCO1)CN1CCCCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
1898243818,BCED.smi,C(#C[C@H]1CNCCO1)CN1CCCCC1,0,1,cycle_not_5,ok,not_c5_cycle,none
21915199,BCED.smi,CCc1nnc(Cn2cnc(C#N)n2)o1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261529293,BCED.smi,Cc1cnn(CC/N=C2/NC[C@@H](C)N2)c1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
261529295,BCED.smi,Cc1cnn(CC/N=C2/NC[C@H](C)N2)c1,0,1,petals_not_isomorphic,ok,petals_not_isomorphic,none
12359488,BDAA.smi,Nc1ccc(I)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
13615,BDAA.smi,Nc1ccc(I)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
142605222,BDAA.smi,Brc1cnc(Br)nn1,0,1,cycle_not_5,ok,not_c5_cycle,none
149491834,BDAA.smi,Fc1cnc(I)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
14982824,BDAA.smi,Fc1ccc(I)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
14982916,BDAA.smi,Oc1ccc(I)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
14983205,BDAA.smi,Cc1ccc(I)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
19143839,BDAA.smi,Nc1ccc(I)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
2028368,BDAA.smi,Clc1ncc(I)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
20358093,BDAA.smi,Clc1ccc(I)nn1,0,1,cycle_not_5,ok,not_c5_cycle,none
22005578,BDAA.smi,Clc1cnc(I)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
2384112,BDAA.smi,Fc1ccc(I)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
36373246,BDAA.smi,Cc1ccc(I)nc1,0,1,cycle_not_5,ok,not_c5_cycle,none
38524595,BDAA.smi,Fc1ccc(I)nn1,0,1,cycle_not_5,ok,not_c5_cycle,none
391103,BDAA.smi,Oc1ccc(I)cc1,0,1,cycle_not_5,ok,not_c5_cycle,none
40448320,BDAA.smi,Clc1cnc(I)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
68593324,BDAA.smi,Cc1ccc(I)nn1,0,1,cycle_not_5,ok,not_c5_cycle,none
82048399,BDAA.smi,Fc1ncc(I)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
95803753,BDAA.smi,Cc1ncc(I)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
95932377,BDAA.smi,Cc1cnc(I)cn1,0,1,cycle_not_5,ok,not_c5_cycle,none
115677243,BDAA.smi,Nc1nc(F)c(Br)cc1F,0,1,cycle_not_5,ok,not_c5_cycle,none
116533062,BDAA.smi,Nc1cc(Br)c(Cl)nc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
16159798,BDAA.smi,Nc1cc(F)c(Br)cc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
1772716013,BDAA.smi,Cc1nc(O)c(Br)cc1N,0,1,cycle_not_5,ok,not_c5_cycle,none
1857786625,BDAA.smi,Cc1nc(O)c(F)cc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
204028007,BDAA.smi,Cc1cc(I)c(N)cc1O,0,1,cycle_not_5,ok,not_c5_cycle,none
218515094,BDAA.smi,Cn1cc(Br)c(Cl)cc1=O,0,1,cycle_not_5,ok,not_c5_cycle,none
21981770,BDAA.smi,Cc1nc(N)c(N)cc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
238547499,BDAA.smi,Cc1nc(N)c(F)cc1Br,0,1,cycle_not_5,ok,not_c5_cycle,none
258216901,BDAA.smi,Cn1cc(Cl)c(Br)cc1=O,0,1,cycle_not_5,ok,not_c5_cycle,none
